step,vx_20_50,pressure_20_50,singularity_count
2252,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2253,0.0000000000e+00,0.0000000000e+00,2.2000000000e+01
2254,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2255,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2256,0.0000000000e+00,0.0000000000e+00,4.0000000000e+00
2257,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2258,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2259,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2260,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2261,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2262,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2263,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2264,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2265,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2266,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2267,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
2268,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2269,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2270,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2271,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
2272,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2273,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2274,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2275,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2276,0.0000000000e+00,0.0000000000e+00,4.0000000000e+00
2277,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2278,0.0000000000e+00,0.0000000000e+00,4.0000000000e+00
2279,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2280,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2281,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2282,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2283,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2284,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2285,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2286,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2287,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2288,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2289,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2290,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2291,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2292,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2293,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2294,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2295,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2296,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2297,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2298,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2299,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2300,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2301,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2302,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2303,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2304,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2305,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2306,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2307,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2308,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2309,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2310,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2311,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2312,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2313,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2314,0.0000000000e+00,0.0000000000e+00,2.1000000000e+01
2315,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2316,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2317,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
2318,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2319,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2320,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2321,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2322,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2323,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2324,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2325,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2326,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2327,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2328,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2329,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2330,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2331,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2332,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2333,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2334,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2335,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
2336,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2337,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2338,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2339,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
2340,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2341,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2342,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2343,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2344,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2345,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2346,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2347,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
2348,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2349,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2350,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2351,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2352,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
2353,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2354,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2355,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2356,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2357,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2358,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2359,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2360,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2361,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2362,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2363,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2364,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2365,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2366,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2367,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2368,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2369,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2370,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2371,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2372,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2373,0.0000000000e+00,0.0000000000e+00,4.0000000000e+00
2374,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2375,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2376,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2377,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2378,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2379,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2380,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2381,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2382,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2383,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2384,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2385,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2386,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2387,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2388,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2389,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2390,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2391,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2392,0.0000000000e+00,0.0000000000e+00,1.8000000000e+01
2393,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2394,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2395,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2396,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2397,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2398,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2399,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2400,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2401,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2402,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2403,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2404,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2405,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2406,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2407,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2408,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2409,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2410,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2411,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2412,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2413,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
2414,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2415,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
2416,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2417,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2418,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2419,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2420,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2421,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2422,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2423,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2424,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2425,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2426,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2427,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2428,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2429,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2430,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2431,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2432,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2433,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2434,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2435,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2436,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2437,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2438,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2439,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2440,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2441,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2442,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2443,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2444,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2445,0.0000000000e+00,0.0000000000e+00,4.0000000000e+00
2446,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2447,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2448,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2449,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2450,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2451,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2452,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2453,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2454,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2455,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2456,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2457,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2458,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2459,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2460,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2461,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2462,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2463,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2464,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2465,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2466,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2467,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2468,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2469,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2470,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2471,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2472,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2473,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2474,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2475,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2476,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
2477,0.0000000000e+00,0.0000000000e+00,4.0000000000e+00
2478,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2479,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2480,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2481,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2482,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2483,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2484,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2485,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2486,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2487,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2488,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2489,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2490,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2491,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2492,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2493,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2494,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2495,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2496,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2497,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2498,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2499,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2500,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2501,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
2502,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
2503,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
2504,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2505,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2506,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2507,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2508,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2509,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2510,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2511,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2512,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
2513,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2514,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2515,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2516,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2517,0.0000000000e+00,0.0000000000e+00,1.9000000000e+01
2518,0.0000000000e+00,0.0000000000e+00,1.8000000000e+01
2519,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2520,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2521,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2522,0.0000000000e+00,0.0000000000e+00,1.8000000000e+01
2523,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2524,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2525,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2526,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2527,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2528,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2529,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2530,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2531,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2532,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2533,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2534,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2535,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2536,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2537,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2538,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2539,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2540,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2541,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2542,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2543,0.0000000000e+00,0.0000000000e+00,1.8000000000e+01
2544,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2545,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2546,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2547,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2548,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2549,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2550,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2551,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2552,0.0000000000e+00,0.0000000000e+00,2.2000000000e+01
2553,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2554,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2555,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2556,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2557,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2558,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2559,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2560,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2561,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2562,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2563,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2564,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2565,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2566,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2567,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2568,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2569,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2570,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2571,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2572,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2573,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
2574,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2575,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2576,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2577,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2578,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2579,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2580,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2581,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2582,0.0000000000e+00,0.0000000000e+00,1.9000000000e+01
2583,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2584,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2585,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2586,0.0000000000e+00,0.0000000000e+00,1.8000000000e+01
2587,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2588,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
2589,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2590,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2591,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
2592,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2593,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2594,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2595,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2596,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2597,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2598,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2599,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2600,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2601,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2602,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2603,0.0000000000e+00,0.0000000000e+00,6.0000000000e+00
2604,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2605,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2606,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2607,0.0000000000e+00,0.0000000000e+00,1.9000000000e+01
2608,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2609,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2610,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2611,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2612,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2613,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2614,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2615,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2616,0.0000000000e+00,0.0000000000e+00,7.0000000000e+00
2617,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2618,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
2619,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2620,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2621,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00
2622,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2623,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2624,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2625,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2626,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2627,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2628,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2629,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2630,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2631,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
2632,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2633,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2634,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2635,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2636,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2637,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2638,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2639,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2640,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2641,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2642,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2643,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2644,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2645,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2646,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2647,0.0000000000e+00,0.0000000000e+00,8.0000000000e+00
2648,0.0000000000e+00,0.0000000000e+00,1.6000000000e+01
2649,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2650,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2651,0.0000000000e+00,0.0000000000e+00,1.5000000000e+01
2652,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2653,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2654,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2655,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2656,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2657,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2658,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2659,0.0000000000e+00,0.0000000000e+00,1.3000000000e+01
2660,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2661,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2662,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2663,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2664,0.0000000000e+00,0.0000000000e+00,9.0000000000e+00
2665,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2666,0.0000000000e+00,0.0000000000e+00,1.4000000000e+01
2667,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2668,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2669,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
2670,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2671,0.0000000000e+00,0.0000000000e+00,1.7000000000e+01
2672,0.0000000000e+00,0.0000000000e+00,1.2000000000e+01
2673,0.0000000000e+00,0.0000000000e+00,1.0000000000e+01
2674,0.0000000000e+00,0.0000000000e+00,1.1000000000e+01
